ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
202301;FMCZ;MAYOTTE-MARCEL HENRY;OM;41503;16013;22511;0;27,2;270,7;369;0
202301;FMEE;LA REUNION-ROLAND GARROS;OM;287884;123934;136439;3262;843,9;1580,9;1341;1
202301;FMEP;ST-PIERRE-PIERREFONDS;OM;2046;1023;1023;0;0;0;22;0
202301;LFAQ;ALBERT-BRAY;MT;1354;108;74;0;70,6;46,6;46;12
202301;LFBD;BORDEAUX-MERIGNAC;MT;353043;172245;170265;1139;355,9;583,6;2708;88
202301;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;4017;2141;1876;0;0;0;50;0
202301;LFBH;LA ROCHELLE-ILE DE RE;MT;4142;2139;2003;0;0;0;79;0
202301;LFBI;POITIERS-BIARD;MT;3588;1618;1456;514;0;0;112;0
202301;LFBL;LIMOGES-BELLEGARDE;MT;11091;5862;5229;0;0;0;202;0
202301;LFBO;TOULOUSE-BLAGNAC;MT;577549;266177;262760;377;1749,3;3074,2;5048;336
202301;LFBP;PAU-PYRENEES;MT;28147;14475;13072;0;13,7;46,3;407;4
202301;LFBT;TARBES-LOURDES-PYRENEES;MT;22184;11374;10810;0;0;0;211;0
202301;LFBZ;BIARRITZ-PAYS-BASQUE;MT;45283;23958;21325;0;0;0;470;0
202301;LFCK;CASTRES-MAZAMET;MT;2887;1628;1259;0;0;0;100;0
202301;LFCR;RODEZ-AVEYRON;MT;2804;1498;1306;0;0;0;116;0
202301;LFGJ;DOLE-TAVAUX;MT;8755;4242;4513;0;0;0;60;0
202301;LFJL;METZ-NANCY-LORRAINE;MT;6391;2873;3518;0;0;0;144;0
202301;LFKB;BASTIA-PORETTA;MT;67969;31553;31009;124;124,6;403,7;660;101
202301;LFKC;CALVI-STE-CATHERINE;MT;9507;5105;4398;0;0;0,4;175;0
202301;LFKF;FIGARI-SUD-CORSE;MT;14944;7973;6971;0;0;0;296;0
202301;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;64174;30440;29543;40;85;330,1;622;86
202301;LFLB;CHAMBERY-AIX-LES-BAINS;MT;42852;21158;20968;43;54,3;14;1282;0
202301;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;23531;9382;8968;2;517,1;0,8;355;9
202301;LFLJ;COURCHEVEL;MT;1670;846;824;0;0;0;1065;0
202301;LFLL;LYON-ST-EXUPERY;MT;690121;318813;331179;1022;1863,6;2047,1;5708;260
202301;LFLS;GRENOBLE-ALPES-ISERE;MT;60447;29177;31258;12;0;0;694;0
202301;LFLW;AURILLAC;MT;2436;1317;1119;0;0;0;103;0
202301;LFMK;CARCASSONNE-SALVAZA;MT;10473;5364;5109;0;0;0;84;0
202301;LFML;MARSEILLE-PROVENCE;MT;706406;323495;336464;3726;2224,4;2047,8;6117;535
202301;LFMN;"NICE-COTE D'AZUR";MT;671108;335920;329450;764;390,1;107,3;7498;47
202301;LFMP;PERPIGNAN-RIVESALTES;MT;26306;13354;12952;0;0;0;186;0
202301;LFMT;MONTPELLIER-MEDITERRANEE;MT;105698;49067;51175;460;276;223,6;809;81
202301;LFMU;BEZIERS-VIAS;MT;7559;4004;3555;0;0;0;61;0
202301;LFOB;BEAUVAIS-TILLE;MT;404506;197206;207300;0;0;0;2448;0
202301;LFOK;CHALONS-VATRY;MT;7256;1568;1640;0;220,1;184,7;26;47
202301;LFOT;TOURS-VAL DE LOIRE;MT;12501;6380;6121;0;0;0;93;0
202301;LFPB;PARIS-LE BOURGET;MT;7759;3770;3989;0;0;0;4108;0
202301;LFPG;PARIS-CHARLES DE GAULLE;MT;6079271;2371433;2346140;717;71899,8;64198,3;29719;3498
202301;LFPO;PARIS-ORLY;MT;2252800;1063868;1135740;56;3509,6;1804;14620;1
202301;LFQQ;LILLE-LESQUIN;MT;94145;45630;48453;59;0,3;0;743;0
202301;LFRB;BREST-BRETAGNE;MT;49675;25639;23410;577;3,6;1,2;717;2
202301;LFRG;DEAUVILLE-NORMANDIE;MT;1806;859;729;218;0;0;39;0
202301;LFRK;CAEN-CARPIQUET;MT;12827;6565;6259;0;0;0,3;196;1
202301;LFRN;RENNES-ST-JACQUES;MT;50810;21720;21160;0;331,9;461,1;513;78
202301;LFRQ;QUIMPER-PLUGUFFAN;MT;1068;589;479;0;0;0;91;0
202301;LFRS;NANTES-ATLANTIQUE;MT;326592;159379;157355;391;439,6;507,1;2424;84
202301;LFRZ;ST-NAZAIRE-MONTOIR;MT;15028;290;291;178;910,5;516,4;51;63
202301;LFSB;BALE-MULHOUSE;MT;446831;184729;213057;0;2946,4;1958,1;3291;470
202301;LFSL;BRIVE-SOUILLAC;MT;4247;2230;2017;0;0;0;124;0
202301;LFST;STRASBOURG-ENTZHEIM;MT;59251;28573;30432;225;0,6;1,5;697;0
202301;LFTH;TOULON-HYERES;MT;17880;9370;8510;0;0;0;259;0
202301;LFTW;NIMES-GARONS;MT;10940;5467;5472;1;0;0;90;0
202301;LFVP;ST-PIERRE-POINTE BLANCHE;OM;1938;880;912;0;2,7;11,8;175;0
202301;NLWF;FUTUNA;OM;1086;594;458;0;1,2;2,2;101;1
202301;NLWW;WALLIS-HIHIFO;OM;38498;20234;17154;0;17,5;93,5;413;1
202301;NTAA;"TAHITI FAA'A";OM;118672;49810;59738;2815;269,2;361,7;1789;71
202301;NTAR;RURUTU;OM;2672;1331;852;440;0,1;4,8;58;0
202301;NTAT;TUBUAI MATAURA;OM;2376;1064;743;541;0,1;2,7;54;0
202301;NTGC;TIKEHAU;OM;3681;1387;1101;1147;0,2;4,4;90;0
